minMultiplicity,label,domainType,maxMultiplicity,description,dataTypeLabel,id,dataClass,aliases,dataModel,dataType
,TREAT_SPEC_DERIVED_CD,DataElement,,Derived Treatment Function Code. This is the specialty under which the patient will be or is treated. This may either be the same as the specialty function recorded as the consultant's main specialty or a different specialty function which will be the consultant's interest specialty function. Note that both the main specialty function and the interest specialty function should be based on one of the Royal College specialties.,CHARACTER,effeccd8-8012-4409-9dff-a353acd49106,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,ALF_STS_CD,DataElement,,Status code assigned when deriving the Encrypted Anonymised Linking Field.,INTEGER,3f401541-a96a-449c-b9ec-acb7b009fd92,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,PAT_STATS_PREV_CENSUS_LSOA_CD,DataElement,,"Lower Layer Super Output Area (LSOA) code (9 characters) in which the patient is resident, based on the previous census.",VARCHAR,337da1db-ff5a-42c5-8986-f4ec2fe5aa73,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,COUNT_EFF_GP_REF_RATE_NUMERATOR,DataElement,,Description to follow,INTEGER,9fad825e-9be2-4b7a-bca9-993363e40329,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,REF_ORG_NAME,DataElement,,"Referring Organisation Name. The name of the organisation of the General Medical Practitioner (GMP), General Dental Practitioner (GDP) and Consultant or Independent Nurse making the referral.

This information is essential for managing contracts which are based on patterns of referral.",VARCHAR,09b2a0cd-9554-4f14-94d7-b7854da57918,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,PAT_RES_HEALTH_ORG_CD,DataElement,,"Organisation Code (3 character code). Code for the Local Health Board (LHB) where the patient is a resident, identified via the NHS Postcode Directory. This ensures that the Local Health Board can receive information about the care given to its residents.

Note: For English Residents treated in Wales, use the Organisation Code of the Primary Care Trust (PCT) of Residence for all activity / waiting times data up to 31st March 2013. From 1st April 2013 (inclusive) onwards, use the Organisation Code of the Clinical Commissioning Group (CCG).",CHARACTER,d59c3c9b-d33d-40de-8be4-309a5f78978d,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,PAT_RES_HEALTH_ORG_CURR_NAME,DataElement,,"Current Organisation Name. Name of the Local Health Board (LHB) where the patient is a resident, identified via the NHS Postcode Directory. This ensures that the Local Health Board can receive information about the care given to its residents.

Note: For English Residents treated in Wales, use the Organisation Code of the Primary Care Trust (PCT) of Residence for all activity / waiting times data up to 31st March 2013. From 1st April 2013 (inclusive) onwards, use the Organisation Code of the Clinical Commissioning Group (CCG).",VARCHAR,fba9e803-1bb0-4085-b62d-51945257e9fd,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,SOURCE_OF_REF_DERIVED_CD,DataElement,,Derived Source of Referral Code. This is a classification which is used to identify the source of referral of each Outpatient Episode or Outpatient Referral.,CHARACTER,b7b405fd-e8e5-4151-a90e-b225f718e3e8,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,PROV_ORG_CURR_CD_WELSH_ONLY,DataElement,,"Current Provider Unit Code (3 character code), for health care providers in Wales only. This is the organisation code of the health care provider. The provider code identifies the health care provider who is responsible for managing the treatment of the patient.

Notes:

1.  Healthcare providers may also act as commissioners when sub-contracting patient care services to other providers of health care.

2.  Although the healthcare provider identified in this data item is responsible for managing the patient’s treatment, it may not necessarily be where the treatment is actually conducted. For example, where the treatment has been sub-contracted to another healthcare provider.

3.  For OPRD (outpatient referral dataset), the Organisation Code (Code of Provider) is that of the organisation receiving the referral. If the provider is a Local Health Board/Trust, use the 3 character Local Health Board/Trust code with 2 zeros placed in the 4th and 5th character position.

4.  For RTTD (Referral to Treatment Times (Combined)), use the 3 character Local Health Board/Trust code.",CHARACTER,a2c35321-bb29-4879-8cd5-33ab71fa7dec,c17586b9-fd13-48c1-93d9-ca10c81480e1,,8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,PrimitiveType
,X-Ray,DataElement,,X-ray image for COVID-19 patient,DICOM,64171c64-2f0f-45eb-91ca-b441ea4e263b,abbb42eb-1605-4703-9b30-4640427ad55d,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,MRI,DataElement,,MRI image for COVID-19 patient,DICOM,c179724e-e343-4920-bfb5-28b998aa5946,abbb42eb-1605-4703-9b30-4640427ad55d,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,CT Scan,DataElement,,CT scan image for COVID-19 patient,DICOM,0958a6ae-4819-4937-bcb9-122b1ccbf343,abbb42eb-1605-4703-9b30-4640427ad55d,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,NHS/CHI Number,DataElement,,NHS/CHI Number,Number,d297b2eb-717b-458c-ad68-b5079dda298f,b5f56490-77eb-4c50-bb04-c602fd8604da,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Hospital (Internal) Number,DataElement,,Hospital (Internal) Number,Number,bd4e71cf-1b54-43b3-a6d4-85b272f2dbed,b5f56490-77eb-4c50-bb04-c602fd8604da,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Date of RT-PCR,DataElement,,Date of RT-PCR,Date,bed8a6f7-9692-4f24-a47c-843fa7dc84c7,b5f56490-77eb-4c50-bb04-c602fd8604da,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,RT-PCR result,DataElement,,"COVID-19 negative = 0, COVID-19 positive = 1",Number,1cfe4e58-8b04-4a3b-a4d6-0a6ef5893078,b5f56490-77eb-4c50-bb04-c602fd8604da,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,WCC on admission,DataElement,,x109/L,Number,98851a1e-e737-437d-b35f-8fe9592347f4,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Hospital Name,DataElement,,Hospital Name,Number,4841ea86-69e4-4ccd-93a3-fd415aa2191f,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Temperature on admission,DataElement,,oC,Number,65333087-9d45-4b2c-958b-87f835ff2785,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,PMH Lung disease,DataElement,,"No = 0, COPD = 1, Fibrosis = 2, cystic fibrosis=3, asthma=4, other=5 please specify, 6=unknown",Number,40818483-df8f-42c0-86bd-8c421903d386,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Diastolic BP,DataElement,,mmHg,Number,0734da1c-696d-4ed1-a01a-cc769053461c,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Date of result of 2nd RT-PCR,DataElement,,Date of result of 2nd RT-PCR,Date,fedd417b-3d1d-4d91-aba0-a8ca87da0f2d,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Date of 2nd CXR,DataElement,,Date of 2nd CXR,Date,58ef78a5-c139-4f90-90bb-82128d0e0ff4,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Lymphocyte count on admission,DataElement,,x109/L,Number,d3842960-3eb5-44ba-a68b-2f53602f76cd,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,Death,DataElement,,"Yes = 1, No = 0",Number,afe32f13-c82b-44e1-a4f1-b43177c8aae0,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
,2nd RT-PCR result,DataElement,,"COVID-19 negative = 0, COVID-19 positive = 1",Number,e7459650-7ba8-4b41-b1c5-45bc7ae0a900,99b0fca7-7bd9-4633-bd6c-4520242eaa79,,8c13e03e-b9d2-4b04-8b98-097643a6beaf,PrimitiveType
1,TRANSPSLARComplicationsOtherDetails,DataElement,1,,varchar(3),ad1166a6-3a25-43de-aedf-de93397246e3,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
,CaseId,DataElement,,,int,5e8f09b4-0e6b-4314-bd8d-76ec84894c50,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPETOfferedOtherDetails,DataElement,1,,varchar(50),84f0a866-4cd9-414c-8f2f-8a8ac2514889,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPETOfferedLung,DataElement,1,,varchar(3),33dbce83-7bb3-40bb-a7c6-53fd2b174364,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPWaitListDate,DataElement,1,,datetime,255c2f54-315e-4872-b548-3d87de88eee4,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPEvaluationOutcome,DataElement,1,,varchar(3),a3087b6c-03f0-4244-b288-6322234cf275,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPSLARTypeLobeFromCadaver,DataElement,1,,varchar(3),45c218cd-dbcc-40e7-873e-b351858365a7,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPETOfferedLiver,DataElement,1,,varchar(3),b4ac6578-3cfd-4aab-83cf-babe7aa9b57e,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPSLARCentreOtherDetails,DataElement,1,,varchar(150),f565ef77-ad5a-40c1-89ec-9f6bab9ef5e9,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
1,TRANSPWaitListRemoved,DataElement,1,,varchar(3),13ab2efb-67a7-4b5d-b9ee-942a44353f9c,30e363d1-c793-4961-8519-711fc234d007,,8c5be9df-c9b8-43ab-83ca-5d5dd61549da,PrimitiveType
,ENCRYPTED_HESID,DataElement,,,Character,8897e8cc-dcce-41cd-8542-ce55abfaa7d2,296ddfd4-9073-45e9-9dfa-8993f59166d7,['ENCRYPTED_HESID'],8d3f80d4-aeae-46f0-809b-cd6c51e24f75,PrimitiveType
,MATCH_RANK,DataElement,,,Character,b914a73b-e683-41b6-93ea-647007ad5aa4,296ddfd4-9073-45e9-9dfa-8993f59166d7,['MATCH_RANK'],8d3f80d4-aeae-46f0-809b-cd6c51e24f75,PrimitiveType
,MHMDS_ID,DataElement,,,Character,f4d29343-f079-4614-a533-4b8c6458e3d0,296ddfd4-9073-45e9-9dfa-8993f59166d7,['MHMDS_ID'],8d3f80d4-aeae-46f0-809b-cd6c51e24f75,PrimitiveType
,HES_MHMDS_VERSION,DataElement,,,Character,b3df1080-1481-4879-9f77-355835a59da0,296ddfd4-9073-45e9-9dfa-8993f59166d7,['HES_MHMDS_VERSION'],8d3f80d4-aeae-46f0-809b-cd6c51e24f75,PrimitiveType
,All Available Fields,DataElement,,All Available Fields,String,6b76c663-0e71-48ff-83ff-e775c0941e6e,29959f78-933e-4743-b826-a6c7935e5b10,['All Available Fields'],8d3f80d4-aeae-46f0-809b-cd6c51e24f75,PrimitiveType
,RSN_CONTACT_END_EDDERIVED_GRP,DataElement,,Description to follow,VARCHAR,ff8268d2-3f1d-4c64-8c30-680c24f8a0ad,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AGENCYCLIENT_NUM_E,DataElement,,Encrypted Agency Client Number,BIGINT,c201c9df-6b86-4785-8ab5-8f9412a20c2b,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,CONTACT_END_EDAGESUBSTANCEMISUSEBANDS1,DataElement,,Description to follow,VARCHAR,6f0d1753-839d-4830-8e90-555326d44d54,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,REF_DT,DataElement,,Referral Date,DATE,d26b4ab5-9cba-48ae-bc56-83cf070c0001,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,CSP_CD,DataElement,,Description to follow,CHARACTER,76dc8023-4f84-4db3-baae-d0c96ba95df1,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,SUBSTANCEMISUSE_REF_ID_E,DataElement,,OR,BIGINT,9c2c1453-9675-46c2-b3c4-5bdb4ca85e0d,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ALF_STS_CD,DataElement,,Anonymised Linking Field Status Field (is present?),INTEGER,e18b499a-86ef-47f7-8df5-57a2801ba18a,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,CONTACT_END_EDAGE,DataElement,,Age at contact end date,INTEGER,15ae4d9b-8174-469a-8412-e8ee11416363,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ALF_E,DataElement,,Anonymised Linking Field for client,BIGINT,3c37d484-bdf2-4a3c-b5e8-2d4c8934a6a3,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,LOAD_JOB_ID_E,DataElement,,Description to follow,BIGINT,e883dfae-5b1c-4ba7-b213-db1218f0d09a,57cb275a-f094-42eb-92d7-6971f0a9f30f,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ALF_STS_CD,DataElement,,Anonymised Linking Field Status Field (is present?),INTEGER,95aee32d-5bb4-4bea-b8c4-6efbabd31d9e,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,DAYSSHOPLIFTING,DataElement,,"The number of days over the last 28 days (4 weeks) prior to the TOP interview date that the client has shoplifted, as stated by the client.",CHARACTER,8b985268-3b45-469c-bb61-0c08f7bdb928,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,TREAT_STAGE,DataElement,,The stage of treatment at which the TOP interview is undertaken.,CHARACTER,f1fd1f27-413f-42e3-8ff8-f9e56a09d8f5,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,URGENTHOUSINGPROBLEM_STS,DataElement,,Urgent housing problem status,CHARACTER,f68438ed-fc91-4551-b6d3-4a0b9334e186,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AGENCY_CD_E,DataElement,,Encrypted Agency Code,BIGINT,d524b69e-2ca2-49dc-ad3c-4d1e7bbf7dcf,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Extract Date,DATE,37ebb79c-bf3b-4db2-bdd8-644407a95b90,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,DAYSDRUGSELLING,DataElement,,"The number of days over the last 28 days (4 weeks) prior to the TOP interview date that the client has sold drugs, as stated by the client.",CHARACTER,a3c12b56-7dac-4066-a5a6-99cd70443e21,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AGENCYCLIENT_NUM_E,DataElement,,Encrypted Agency Client Number,BIGINT,c7e3579e-1201-4628-9f78-dc53aa4cf892,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,GNDR,DataElement,,Client Gender,CHARACTER,832aecf4-fb0a-4645-94b0-41d5fb88f74a,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,SUBSTANCEMISUSE_REF_ID_E,DataElement,,Description to follow,BIGINT,582c233d-afc1-406b-9044-155b812afdfc,60e4cf2a-ba74-4922-9ca0-aaa3b0d89cd8,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,REF_DT_FINANCIALQUARTER,DataElement,,Referral Date financial quarter,CHARACTER,4d71cfb6-420b-47ad-9a09-daf34533f6d9,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,REF_DT,DataElement,,Referral Date,DATE,80dcd495-32d2-4da7-ad32-3363ce8b2437,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,LOAD_JOB_ID_E,DataElement,,Description to follow,BIGINT,0053e747-5205-474e-a510-a69d7edfb83b,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,REF_AGESUBSTANCEMISUSEBANDS1,DataElement,,Description to follow,VARCHAR,91099e16-6c36-4d35-8fc1-729f42e3b3a1,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,CSP_DESC,DataElement,,Description to follow,VARCHAR,00251ab0-de07-4f7d-bfdd-46c0df86b893,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,REF_DT_FINANCIAL_MTH,DataElement,,Referral Date financial month,CHARACTER,fd4ec794-6b7a-41a9-a33e-765a806c9e43,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,APB_DESC,DataElement,,Description to follow,VARCHAR,da68d8cb-7548-4d77-ae44-f9977c6c4e16,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AGENCY_CD_E,DataElement,,Encrypted Agency Code,BIGINT,3c91e848-d9fe-45f0-8296-5730cda75c9c,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Extract Date,DATE,f793eb71-f1dd-4816-8f30-9102ec42e1b7,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,SUBSTANCEMISUSE_REF_ID_E,DataElement,,Description to follow,BIGINT,820750bc-a9a9-4902-adb7-5f8d772e7232,74f8f555-4ab3-4c78-bf04-b719893050c0,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ASS_DT_FINANCIAL_MTH,DataElement,,Assessment date - finanical month,CHARACTER,1791a897-3120-4ef1-a45a-1388b1eb1ac0,157e9bab-8f88-4d62-9b9f-a33bd620d9b9,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ALF_STS_CD,DataElement,,Anonymised Linking Field Status Field (is present?),INTEGER,a0ef257d-4789-400c-81d8-5a580efe4caf,157e9bab-8f88-4d62-9b9f-a33bd620d9b9,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,CSP_CD,DataElement,,Description to follow,CHARACTER,77b343ea-420d-44de-a096-a2eb543391bf,157e9bab-8f88-4d62-9b9f-a33bd620d9b9,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,PROBLEMSUBSTANCE2DERIVEDTYPE,DataElement,,"Derived type for the Second problem substance that has led the client to present (or be referred) to the substance misuse agency.
Description field of the specific substance causing the problem should still be recorded even if an individual advises that they are currently substance free. 
Note: If a client has been prescribed substitute opioid medication (i.e. Methadone or Buprenorphine) these should not be listed as the main problem substance and instead Opiates should be recorded. If the client is using Methadone / Buprenorphine not prescribed to them it is appropriate to list them as the problem substance.
A list of permissible values and their meaning can be accessed via the Data Standards website.",VARCHAR,e164696e-568c-48c3-9a6b-cfc14a78ef39,157e9bab-8f88-4d62-9b9f-a33bd620d9b9,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
,ACCOMMODATIONNEED,DataElement,,"The current accommodation need of the client. e.g. No fixed abode, housing problem, no housing problem.",CHARACTER,ffb41da4-daba-4a1a-99e3-0488de785418,157e9bab-8f88-4d62-9b9f-a33bd620d9b9,,8dd6f22d-e513-4ee7-a7e8-abe055727076,PrimitiveType
